# lambda [A]	Dlambda [A]	specval [counts]
7.870564027933623947e+03	1.374684104914751792e+00	1.366307839632892751e+02
7.872807090581369266e+03	1.377819849138080199e+00	1.591098641086588543e+02
7.875049935639682190e+03	1.380964399421621414e+00	1.649023809254281616e+02
7.877292563108566355e+03	1.384117743203641782e+00	1.622810393515715361e+02
7.879534972988019035e+03	1.387279867934312572e+00	1.627536896695260396e+02
7.881777165278042048e+03	1.390450761076163388e+00	1.613559376288260978e+02
7.884019139978633575e+03	1.393630410105302975e+00	1.793288175622749918e+02
7.886260897089795435e+03	1.396818802511398561e+00	1.666807619177337756e+02
7.888502436611526718e+03	1.400015925798710814e+00	1.663669927962625934e+02
7.890743758543828335e+03	1.403221767486462435e+00	1.732438380781599392e+02
7.892984862886697556e+03	1.406436315109685253e+00	1.677567139032716170e+02
7.895225749640138019e+03	1.409659556219668763e+00	1.757616451236136754e+02
7.897466418804146997e+03	1.412891478384533217e+00	1.496572947556711881e+02
7.899706870378726308e+03	1.416132069189879550e+00	1.423647000041612500e+02
7.901947104363875042e+03	1.419381316239069157e+00	1.695718591779643987e+02
7.904187120759593199e+03	1.422639207154426488e+00	1.795793827978685329e+02
7.906426919565880780e+03	1.425905729576985470e+00	1.637265477693247817e+02
7.908666500782737785e+03	1.429180871167600397e+00	1.552819911051055897e+02
7.910905864410164213e+03	1.432464619607135781e+00	1.695754058526266022e+02
7.913145010448160974e+03	1.435756962597105391e+00	1.787462776092304466e+02
7.915383938896726249e+03	1.439057887860280660e+00	1.691565811825665264e+02
7.917622649755862767e+03	1.442367383140853665e+00	1.853563141839555897e+02
7.919861143025566889e+03	1.445685436205361940e+00	1.961586946976017600e+02
7.922099418705841344e+03	1.449012034842735330e+00	1.729714879126936466e+02
7.924337476796685223e+03	1.452347166865012307e+00	1.475014341166486815e+02
7.926575317298099435e+03	1.455690820107743866e+00	1.568349897255531857e+02
7.928812940210082161e+03	1.459042982430365232e+00	1.842177822972689967e+02
7.931050345532635220e+03	1.462403641716729430e+00	1.662421137874301280e+02
7.933287533265756792e+03	1.465772785875470996e+00	1.607091128190846803e+02
7.935524503409449608e+03	1.469150402840392777e+00	1.725588685610933339e+02
7.937761255963710028e+03	1.472536480570950435e+00	1.995641200712881016e+02
7.939997790928541690e+03	1.475931007052494914e+00	4.072869210806835554e+02
7.942234108303941866e+03	1.479333970297009193e+00	6.947584447054758812e+02
7.944470208089912376e+03	1.482745358343063868e+00	8.853729886458297642e+02
7.946706090286451399e+03	1.486165159256497503e+00	1.050279809132891842e+03
7.948941754893559846e+03	1.489593361130473692e+00	1.138579327647823220e+03
7.951177201911238626e+03	1.493029952086276202e+00	1.033533349446836837e+03
7.953412431339486830e+03	1.496474920273254128e+00	7.073439045737146671e+02
7.955647443178304457e+03	1.499928253869325045e+00	4.758208446438797523e+02
7.957882237427691507e+03	1.503389941081398451e+00	4.206492041047755492e+02
7.960116814087648891e+03	1.506859970145379313e+00	3.062382582794655832e+02
7.962351173158174788e+03	1.510338329327002072e+00	2.102456089457015764e+02
7.964585314639271019e+03	1.513825006921524885e+00	1.827248821939835750e+02
7.966819238530936673e+03	1.517319991254568068e+00	1.684032953589128851e+02
7.969052944833171750e+03	1.520823270682029049e+00	1.877543225291563260e+02
7.971286433545976251e+03	1.524334833590669236e+00	2.134666770051582887e+02
7.973519704669351086e+03	1.527854668398091142e+00	1.857138943265368027e+02
7.975752758203293524e+03	1.531382763553253312e+00	1.719407154505178426e+02
7.977985594147807205e+03	1.534919107536620642e+00	1.978213816459633847e+02
7.980218212502890310e+03	1.538463688860385536e+00	1.834118835649063044e+02
7.982450613268542838e+03	1.542016496068873588e+00	1.688322043111442952e+02
7.984682796444763881e+03	1.545577517738565776e+00	1.928070232040378755e+02
7.986914762031556165e+03	1.549146742478554550e+00	1.842020017611697256e+02
7.989146510028916964e+03	1.552724158930590681e+00	2.076344608665926046e+02
7.991378040436847186e+03	1.556309755769452297e+00	1.908679167205689282e+02
7.993609353255346832e+03	1.559903521703032592e+00	1.859387975873522407e+02
7.995840448484417720e+03	1.563505445472724187e+00	2.015530050417287384e+02
7.998071326124056213e+03	1.567115515853402918e+00	2.532164597590530093e+02
8.000301986174265039e+03	1.570733721653789994e+00	3.897392068624110948e+02
8.002532428635043289e+03	1.574360051716497955e+00	5.024205536688397160e+02
8.004762653506390961e+03	1.577994494918433244e+00	5.549950217399670009e+02
8.006992660788308058e+03	1.581637040170856823e+00	6.894798948871367656e+02
8.009222450480795487e+03	1.585287676419361080e+00	8.681756973557369292e+02
8.011452022583852340e+03	1.588946392644378314e+00	8.563229654858530466e+02
8.013681377097478617e+03	1.592613177861181617e+00	9.252367116173968498e+02
8.015910514021673407e+03	1.596288021120057632e+00	1.010695768970969425e+03
8.018139433356439440e+03	1.599970911506369831e+00	8.574563520980128715e+02
8.020368135101773078e+03	1.603661838140809426e+00	6.326322071874278663e+02
8.022596619257677958e+03	1.607360790179562793e+00	4.555212721183463032e+02
8.024824885824151352e+03	1.611067756814347662e+00	3.813686537196387007e+02
8.027052934801195079e+03	1.614782727272657814e+00	3.061402452939553314e+02
8.029280766188807320e+03	1.618505690817604981e+00	2.375087660898954027e+02
8.031508379986990803e+03	1.622236636748513927e+00	2.022040242165499819e+02
8.033735776195741892e+03	1.625975554400657552e+00	2.156149641351388198e+02
8.035962954815064222e+03	1.629722433145445626e+00	2.105910140724589894e+02
8.038189915844955067e+03	1.633477262390538920e+00	2.033108191261420075e+02
8.040416659285415335e+03	1.637240031580156741e+00	1.791296296812577964e+02
8.042643185136445936e+03	1.641010730194693901e+00	1.882999357782708785e+02
8.044869493398045961e+03	1.644789347751444808e+00	2.035387630940170425e+02
8.047095584070214500e+03	1.648575873804082326e+00	2.019903300280217877e+02
8.049321457152953371e+03	1.652370297943102972e+00	1.960455257692233033e+02
8.051547112646261667e+03	1.656172609795894202e+00	2.076360919192776748e+02
8.053772550550139385e+03	1.659982799026480826e+00	2.119032782238226105e+02
8.055997770864587437e+03	1.663800855336143192e+00	2.229510735200255453e+02
8.058222773589604003e+03	1.667626768462896480e+00	2.038073620790952987e+02
8.060447558725190902e+03	1.671460528181998306e+00	1.940474400965901793e+02
8.062672126271346315e+03	1.675302124305814155e+00	2.124527244395209209e+02
8.064896476228072970e+03	1.679151546683769203e+00	1.968476942533037857e+02
8.067120608595367230e+03	1.683008785202624980e+00	1.885281752842120682e+02
8.069344523373232732e+03	1.686873829786404322e+00	1.972908655670000257e+02
8.071568220561666749e+03	1.690746670396398699e+00	2.093496853301063538e+02
8.073791700160671098e+03	1.694627297031297442e+00	2.067927189026370343e+02
8.076014962170243962e+03	1.698515699727043637e+00	2.118416961419186180e+02
8.078238006590388068e+03	1.702411868557183405e+00	2.355080265995936770e+02
8.080460833421099778e+03	1.706315793632564137e+00	2.224944112166944024e+02
8.082683442662381822e+03	1.710227465101515909e+00	1.980193196863955336e+02
8.084905834314233289e+03	1.714146873149812400e+00	2.169754725591403997e+02
8.087128008376655089e+03	1.718074008000786801e+00	2.349037817281687524e+02
8.089349964849645403e+03	1.722008859915308943e+00	2.307391714926004340e+02
8.091571703733206050e+03	1.725951419191638747e+00	2.310771452593806430e+02
8.093793225027335211e+03	1.729901676165588986e+00	2.385960598493449538e+02
8.096014528732035615e+03	1.733859621210569024e+00	2.957874001248898708e+02
8.098235614847303623e+03	1.737825244737501107e+00	5.247922128522596950e+02
8.100456483373142873e+03	1.741798537194704011e+00	8.563127393581021352e+02
8.102677134309550638e+03	1.745779489068082890e+00	1.002587825779671675e+03
8.104897567656528736e+03	1.749768090881167693e+00	1.161744126257608059e+03
8.107117783414075348e+03	1.753764333194760328e+00	1.265567582279752969e+03
8.109337781582192292e+03	1.757768206607261074e+00	1.536314197905042647e+03
8.111557562160877751e+03	1.761779701754528915e+00	2.185406030350225592e+03
8.113777125150134452e+03	1.765798809309845119e+00	2.472702974198949505e+03
8.115996470549959668e+03	1.769825519983874829e+00	2.875731511261672040e+03
8.118215598360354306e+03	1.773859824524753881e+00	3.184792112340650419e+03
8.120434508581318369e+03	1.777901713717851662e+00	2.952109265861464337e+03
8.122653201212852764e+03	1.781951178386022239e+00	1.946712411050339369e+03
8.124871676254956583e+03	1.786008209389281953e+00	1.279944829493704219e+03
8.127089933707629825e+03	1.790072797625014811e+00	1.063494247689067151e+03
8.129307973570871582e+03	1.794144934027679605e+00	6.977991503733559284e+02
8.131525795844684581e+03	1.798224609569198940e+00	5.108635241222483501e+02
8.133743400529066093e+03	1.802311815258282435e+00	3.029453517744811393e+02
8.135960787624017939e+03	1.806406542141055782e+00	2.526500972385123021e+02
8.138177957129538299e+03	1.810508781300491865e+00	2.229846024494280812e+02
8.140394909045628992e+03	1.814618523856631027e+00	2.068825264798460353e+02
8.142611643372288199e+03	1.818735760966529558e+00	2.402642590585200253e+02
8.144828160109518649e+03	1.822860483823988131e+00	2.287290052321151279e+02
8.147044459257316703e+03	1.826992683659809158e+00	2.102754038254329885e+02
8.149260540815685999e+03	1.831132351741553421e+00	2.277622327016673864e+02
8.151476404784623810e+03	1.835279479373441491e+00	2.367678482624888545e+02
8.153692051164131044e+03	1.839434057896395913e+00	2.073031071013765541e+02
8.155907479954208611e+03	1.843596078687985473e+00	2.235109522599047978e+02
8.158122691154854692e+03	1.847765533162237572e+00	2.311359517604962548e+02
8.160337684766072016e+03	1.851942412769788993e+00	2.388702714616275955e+02
8.162552460787856944e+03	1.856126708997594132e+00	2.286874412791445934e+02
8.164767019220213115e+03	1.860318413368857060e+00	2.114101467607531504e+02
8.166981360063137799e+03	1.864517517443297745e+00	2.309958503669528511e+02
8.169195483316632817e+03	1.868724012816588953e+00	2.305835393234492017e+02
8.171409388980696349e+03	1.872937891120680654e+00	1.945344583901425040e+02
8.173623077055330214e+03	1.877159144023511139e+00	2.573529846064878370e+02
8.175836547540533502e+03	1.881387763228974830e+00	2.561829760339202835e+02
8.178049800436306214e+03	1.885623740476920496e+00	2.373656353853288294e+02
8.180262835742648349e+03	1.889867067542965184e+00	2.204629482815808501e+02
8.182475653459560817e+03	1.894117736238451144e+00	2.263582604873697619e+02
8.184688253587041800e+03	1.898375738410378322e+00	2.191919430144201044e+02
8.186900636125093115e+03	1.902641065941350629e+00	2.482898670097143565e+02
8.189112801073712944e+03	1.906913710749392532e+00	2.331051788043893964e+02
8.191324748432903107e+03	1.911193664787976809e+00	2.074202770578254444e+02
8.193536478202662693e+03	1.915480920045815827e+00	2.407867101020407290e+02
8.195747990382991702e+03	1.919775468546959685e+00	2.356117430648548918e+02
8.197959284973889226e+03	1.924077302350416740e+00	2.345261893193259937e+02
8.200170361975358901e+03	1.928386413550380984e+00	2.209377840434435711e+02
8.202381221387395271e+03	1.932702794275896752e+00	2.387562076180843462e+02
8.204591863210003794e+03	1.937026436690904685e+00	2.483865603238492099e+02
8.206802287443180830e+03	1.941357332994155138e+00	2.319876371208104899e+02
8.209012494086926381e+03	1.945695475418951936e+00	2.392585623549831837e+02
8.211222483141242265e+03	1.950040856233195008e+00	2.414519039791723856e+02
8.213432254606128481e+03	1.954393467739320434e+00	2.501678922704241756e+02
8.215641808481583212e+03	1.958753302274084396e+00	2.769046568296691362e+02
8.217851144767608275e+03	1.963120352208451491e+00	2.525848343412390022e+02
8.220060263464201853e+03	1.967494609947776363e+00	2.245509161689878113e+02
8.222269164571365764e+03	1.971876067931167986e+00	2.574405765382786626e+02
8.224477848089100007e+03	1.976264718631995487e+00	2.601923011828829999e+02
8.226686314017402765e+03	1.980660554557295061e+00	2.033800507993048541e+02
8.228894562356274037e+03	1.985063568248012000e+00	2.550944442668960335e+02
8.231102593105717460e+03	1.989473752278696494e+00	2.618068584749861429e+02
8.233310406265727579e+03	1.993891099257355748e+00	2.498235533091031471e+02
8.235518001836309850e+03	1.998315601825650045e+00	2.372463954940823783e+02
8.237725379817458816e+03	2.002747252658399812e+00	2.679346606531831867e+02
8.239932540209179933e+03	2.007186044463801444e+00	2.767430547900340798e+02
8.242139483011469565e+03	2.011631969983104895e+00	2.195730323618253976e+02
8.244346208224329530e+03	2.016085021990551063e+00	2.398692842838345030e+02
8.246552715847758009e+03	2.020545193293409536e+00	2.600168338509852219e+02
8.248759005881756821e+03	2.025012476731695266e+00	2.929600397637083802e+02
8.250965078326324146e+03	2.029486865178147692e+00	3.001666888180395176e+02
8.253170933181461805e+03	2.033968351537969621e+00	2.616040429968339822e+02
8.255376570447167978e+03	2.038456928749052377e+00	2.639454386995653863e+02
8.257581990123444484e+03	2.042952589781471318e+00	2.763882316738421991e+02
8.259787192210291323e+03	2.047455327637640821e+00	2.998810908046581858e+02
8.261992176707706676e+03	2.051965135352106007e+00	4.026343752182808089e+02
8.264196943615692362e+03	2.056482005991469464e+00	6.291904460432015185e+02
8.266401492934246562e+03	2.061005932654191408e+00	8.161168021876150078e+02
8.268605824663371095e+03	2.065536908470611888e+00	9.304136814920582310e+02
8.270809938803064142e+03	2.070074926602660348e+00	8.793539656717337039e+02
8.273013835353327522e+03	2.074619980243934236e+00	8.972131815715156336e+02
8.275217514314161235e+03	2.079172062619431660e+00	7.771942198750527950e+02
8.277420975685563462e+03	2.083731166985618444e+00	6.186519019806713686e+02
8.279624219467534203e+03	2.088297286630001359e+00	4.840300800959398657e+02
8.281827245660077097e+03	2.092870414871358165e+00	4.370796516492409296e+02
8.284030054263188504e+03	2.097450545059416527e+00	3.587840864990950536e+02
8.286232645276868425e+03	2.102037670574791406e+00	3.073456705588986324e+02
8.288435018701118679e+03	2.106631784828925547e+00	2.502390334910706997e+02
8.290637174535939266e+03	2.111232881263782168e+00	2.534549260991619803e+02
8.292839112781328367e+03	2.115840953352074560e+00	2.985559507010592597e+02
8.295040833437287802e+03	2.120455994596649685e+00	2.857488130836303526e+02
8.297242336503815750e+03	2.125077998531004653e+00	2.652209987469134376e+02
8.299443621980914031e+03	2.129706958718458498e+00	2.853998998238096192e+02
8.301644689868580826e+03	2.134342868752782785e+00	2.743296636961002264e+02
8.303845540166817955e+03	2.138985722257393363e+00	2.520642722721714506e+02
8.306046172875623597e+03	2.143635512885730066e+00	2.375707657923395857e+02
8.308246587995001391e+03	2.148292234320848593e+00	2.878879995778715966e+02
8.310446785524945881e+03	2.152955880275434275e+00	2.730492485496274071e+02
8.312646765465462522e+03	2.157626444491712370e+00	2.939715884358903963e+02
8.314846527816545859e+03	2.162303920741236229e+00	3.001622806000889909e+02
8.317046072578201347e+03	2.166988302824758073e+00	2.921091828100281305e+02
8.319245399750425349e+03	2.171679584572268062e+00	2.778524212206636435e+02
8.321444509333219685e+03	2.176377759842712756e+00	2.567908634191687156e+02
8.323643401326580715e+03	2.181082822523870313e+00	2.826003318640149473e+02
8.325842075730513898e+03	2.185794766532488165e+00	2.767179371330607864e+02
8.328040532545015594e+03	2.190513585813733677e+00	2.881270366719406866e+02
8.330238771770087624e+03	2.195239274341507230e+00	3.164330378936602983e+02
8.332436793405729986e+03	2.199971826118056750e+00	3.012747786527614267e+02
8.334634597451940863e+03	2.204711235173925310e+00	2.813817674431250566e+02
8.336832183908720253e+03	2.209457495567885399e+00	2.519001923040320321e+02
8.339029552776069977e+03	2.214210601386755073e+00	2.945372443725059952e+02
8.341226704053990034e+03	2.218970546745320682e+00	3.256801538255678565e+02
8.343423637742478604e+03	2.223737325786128594e+00	2.871200041383686994e+02
8.345620353841537508e+03	2.228510932679611312e+00	2.834549766209265727e+02
8.347816852351164925e+03	2.233291361623700233e+00	2.933131777630789543e+02
8.350013133271362676e+03	2.238078606843709739e+00	2.763282888093419274e+02
8.352209196602130760e+03	2.242872662592518829e+00	2.788561284134098059e+02
8.354405042343467358e+03	2.247673523150160779e+00	3.052255792164289687e+02
8.356600670495374288e+03	2.252481182823770300e+00	3.147320179311296897e+02
8.358796081057849733e+03	2.257295635947523138e+00	3.129691414969145171e+02
8.360991274030893692e+03	2.262116876882613870e+00	2.732204993915732985e+02
8.363186249414509803e+03	2.266944900016685249e+00	2.610145175573661049e+02
8.365381007208692608e+03	2.271779699764474358e+00	2.904130783032355794e+02
8.367575547413447566e+03	2.276621270566933752e+00	3.182712115545729148e+02
8.369769870028771038e+03	2.281469606891625368e+00	2.800962031843484397e+02
8.371963975054664843e+03	2.286324703232407884e+00	3.013256191596221356e+02
8.374157862491127162e+03	2.291186554109243101e+00	3.680076707184857696e+02
8.376351532338159814e+03	2.296055154068245230e+00	3.327163457773900745e+02
8.378544984595760980e+03	2.300930497681554776e+00	3.021589086248467311e+02
8.380738219263932478e+03	2.305812579547042329e+00	3.048064905196764585e+02
8.382931236342672491e+03	2.310701394288422694e+00	3.257320494431909879e+02
8.385124035831984656e+03	2.315596936554992435e+00	3.303100999276961716e+02
8.387316617731863516e+03	2.320499201021526403e+00	3.458719213294198767e+02
8.389508982042314528e+03	2.325408182388243983e+00	3.744795616393092814e+02
8.391701128763332235e+03	2.330323875380619913e+00	3.284991537911952264e+02
8.393893057894922094e+03	2.335246274749297246e+00	3.019757006268995383e+02
8.396084769437078648e+03	2.340175375270018954e+00	3.449883125867195304e+02
8.398276263389807355e+03	2.345111171743371248e+00	3.382284271520238690e+02
8.400467539753104575e+03	2.350053658994837757e+00	3.411912183745844231e+02
8.402658598526972128e+03	2.355002831874556168e+00	3.143156365446077984e+02
8.404849439711408195e+03	2.359958685257384392e+00	3.485786940617741720e+02
8.407040063306414595e+03	2.364921214042515984e+00	3.750179716065574098e+02
8.409230469311989509e+03	2.369890413153599162e+00	5.723736019913701512e+02
8.411420657728134756e+03	2.374866277538538739e+00	9.008012899115923346e+02
8.413610628554848518e+03	2.379848802169445054e+00	1.076968737480640357e+03
8.415800381792132612e+03	2.384837982042283144e+00	1.221231445098610720e+03
8.417989917439987039e+03	2.389833812177190264e+00	1.274358238087241489e+03
8.420179235498409980e+03	2.394836287617992276e+00	1.264919997691180470e+03
8.422368335967403254e+03	2.399845403432125046e+00	1.088856570014396993e+03
8.424557218846965043e+03	2.404861154710836502e+00	9.787185118506307617e+02
8.426745884137097164e+03	2.409883536568683482e+00	9.853971221220157304e+02
8.428934331837797799e+03	2.414912544143694273e+00	1.289927512252228780e+03
8.431122561949068768e+03	2.419948172597170100e+00	1.444728500441448205e+03
8.433310574470910069e+03	2.424990417113524366e+00	1.382626654470751419e+03
8.435498369403319884e+03	2.430039272900144098e+00	1.463784814754853869e+03
8.437685946746300033e+03	2.435094735187562698e+00	1.287290922537655433e+03
8.439873306499848695e+03	2.440156799228964779e+00	9.818064521441979196e+02
8.442060448663967691e+03	2.445225460300337605e+00	8.362333796239084904e+02
8.444247373238655200e+03	2.450300713700325428e+00	6.799201656634254505e+02
8.446434080223914862e+03	2.455382554749938606e+00	5.678590693805363117e+02
8.448620569619741218e+03	2.460470978792737018e+00	5.625146444346528369e+02
8.450806841426137908e+03	2.465565981194564493e+00	4.347725766278215360e+02
8.452992895643104930e+03	2.470667557343296128e+00	3.948959279540998182e+02
8.455178732270640467e+03	2.475775702649087417e+00	3.815085944433559462e+02
8.457364351308746336e+03	2.480890412543981682e+00	2.861761235610998142e+02
8.459549752757422539e+03	2.486011682481960250e+00	3.144092331289000413e+02
8.461734936616665436e+03	2.491139507938642250e+00	0.000000000000000000e+00
8.463919902886480486e+03	2.496273884411432498e+00	0.000000000000000000e+00
