# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.9953e+03	2.4e+00	2.82477e+05	3.0e+03
4.9988e+03	2.4e+00	2.79368e+05	2.5e+03
5.0024e+03	2.4e+00	2.77901e+05	2.9e+03
5.0059e+03	2.4e+00	2.76252e+05	2.5e+03
5.0095e+03	2.4e+00	2.75113e+05	2.5e+03
5.0130e+03	2.4e+00	2.73104e+05	2.9e+03
5.0166e+03	2.4e+00	2.69644e+05	2.7e+03
5.0201e+03	2.4e+00	2.67487e+05	2.4e+03
5.0237e+03	2.4e+00	2.66163e+05	2.6e+03
5.0272e+03	2.4e+00	2.66074e+05	2.7e+03
5.0308e+03	2.4e+00	2.66264e+05	2.4e+03
5.0343e+03	2.4e+00	2.63839e+05	2.3e+03
5.0379e+03	2.4e+00	2.63051e+05	2.6e+03
5.0414e+03	2.4e+00	2.62095e+05	2.8e+03
5.0450e+03	2.4e+00	2.60692e+05	2.7e+03
5.0485e+03	2.4e+00	2.59773e+05	2.4e+03
5.0521e+03	2.4e+00	2.58750e+05	2.4e+03
5.0556e+03	2.4e+00	2.57121e+05	2.5e+03
5.0592e+03	2.4e+00	2.55996e+05	2.4e+03
5.0627e+03	2.4e+00	2.54727e+05	2.1e+03
5.0663e+03	2.4e+00	2.54887e+05	2.3e+03
5.0698e+03	2.4e+00	2.54555e+05	2.3e+03
5.0734e+03	2.4e+00	2.52143e+05	2.4e+03
5.0769e+03	2.4e+00	2.52253e+05	2.2e+03
5.0805e+03	2.4e+00	2.51820e+05	2.4e+03
5.0840e+03	2.4e+00	2.50290e+05	2.2e+03
5.0876e+03	2.4e+00	2.50028e+05	2.3e+03
5.0911e+03	2.4e+00	2.48227e+05	2.5e+03
5.0947e+03	2.4e+00	2.46928e+05	2.4e+03
5.0982e+03	2.4e+00	2.46880e+05	2.6e+03
5.1017e+03	2.4e+00	2.44858e+05	2.2e+03
5.1053e+03	2.4e+00	2.43092e+05	2.6e+03
5.1088e+03	2.4e+00	2.44279e+05	2.3e+03
5.1124e+03	2.4e+00	2.40706e+05	2.4e+03
5.1159e+03	2.4e+00	2.40815e+05	2.5e+03
5.1195e+03	2.4e+00	2.40952e+05	2.2e+03
5.1230e+03	2.4e+00	2.38287e+05	2.2e+03
5.1265e+03	2.4e+00	2.37195e+05	2.4e+03
5.1301e+03	2.4e+00	2.36415e+05	2.2e+03
5.1336e+03	2.4e+00	2.35462e+05	2.3e+03
5.1372e+03	2.4e+00	2.33351e+05	2.4e+03
5.1407e+03	2.4e+00	2.32309e+05	2.3e+03
5.1442e+03	2.4e+00	2.31158e+05	2.4e+03
5.1478e+03	2.4e+00	2.28880e+05	2.5e+03
5.1513e+03	2.4e+00	2.28751e+05	2.5e+03
5.1548e+03	2.4e+00	2.26512e+05	2.7e+03
5.1584e+03	2.4e+00	2.25869e+05	2.3e+03
5.1619e+03	2.4e+00	2.24480e+05	2.4e+03
5.1654e+03	2.4e+00	2.22963e+05	2.2e+03
5.1690e+03	2.4e+00	2.18962e+05	2.4e+03
5.1725e+03	2.4e+00	2.17119e+05	2.3e+03
5.1761e+03	2.4e+00	2.16489e+05	2.3e+03
5.1796e+03	2.4e+00	2.18444e+05	2.0e+03
5.1831e+03	2.4e+00	2.17222e+05	2.2e+03
5.1867e+03	2.4e+00	2.15850e+05	2.0e+03
5.1902e+03	2.4e+00	2.15906e+05	2.1e+03
5.1937e+03	2.4e+00	2.16752e+05	2.1e+03
5.1972e+03	2.4e+00	2.13892e+05	2.3e+03
5.2008e+03	2.4e+00	2.13454e+05	2.2e+03
5.2043e+03	2.4e+00	2.12935e+05	2.3e+03
5.2078e+03	2.4e+00	2.12750e+05	2.0e+03
5.2114e+03	2.4e+00	2.11751e+05	2.2e+03
5.2149e+03	2.4e+00	2.09286e+05	1.7e+03
5.2184e+03	2.4e+00	2.09514e+05	1.9e+03
5.2220e+03	2.4e+00	2.08512e+05	2.0e+03
5.2255e+03	2.4e+00	2.07650e+05	2.0e+03
5.2290e+03	2.4e+00	2.04546e+05	2.0e+03
5.2325e+03	2.4e+00	2.03730e+05	2.0e+03
5.2361e+03	2.4e+00	2.01704e+05	2.1e+03
5.2396e+03	2.4e+00	2.01278e+05	1.8e+03
5.2431e+03	2.4e+00	2.00767e+05	1.8e+03
5.2466e+03	2.4e+00	2.01695e+05	1.9e+03
5.2502e+03	2.4e+00	2.00036e+05	2.1e+03
