# lambda [A]	Dlambda [A]	specval [counts]
7.813292412387329023e+03	1.297737050250200364e+00	1.402022980611975811e+02
7.815541023565549949e+03	1.300643974812091486e+00	1.735251643005352946e+02
7.817789417154340299e+03	1.303560027482337791e+00	1.342778948574370474e+02
7.820037593153700072e+03	1.306485195655054499e+00	1.386195350117367582e+02
7.822285551563630179e+03	1.309419466715008751e+00	1.663693240857618321e+02
7.824533292384128799e+03	1.312362828039423723e+00	1.386329611434927074e+02
7.826780815615197753e+03	1.315315266998243082e+00	1.598530620741834980e+02
7.829028121256835220e+03	1.318276770955352228e+00	1.558802334517298505e+02
7.831275209309043930e+03	1.321247327269439165e+00	1.413987214200709275e+02
7.833522079771820245e+03	1.324226923295130698e+00	1.651315945916952614e+02
7.835768732645167802e+03	1.327215546383601064e+00	1.547973003103379313e+02
7.838015167929083873e+03	1.330213183883629080e+00	1.544970872871334961e+02
7.840261385623570277e+03	1.333219823142545390e+00	1.411624575822696954e+02
7.842507385728625195e+03	1.336235451506920358e+00	1.463026172447514455e+02
7.844753168244250446e+03	1.339260056323529513e+00	1.606871269365188084e+02
7.846998733170444211e+03	1.342293624940176011e+00	1.528567532720712450e+02
7.849244080507209219e+03	1.345336144706702264e+00	1.733201348848751593e+02
7.851489210254542741e+03	1.348387602975291699e+00	1.649117298061610200e+02
7.853734122412445686e+03	1.351447987102025072e+00	1.553522335370721237e+02
7.855978816980918964e+03	1.354517284446916214e+00	1.371940053732115530e+02
7.858223293959961666e+03	1.357595482375387741e+00	1.518258053039795072e+02
7.860467553349572881e+03	1.360682568258327896e+00	1.531881267265363249e+02
7.862711595149754430e+03	1.363778529473580914e+00	1.689122778426014690e+02
7.864955419360505402e+03	1.366883353406118218e+00	1.435300563486573822e+02
7.867199025981825798e+03	1.369997027449053162e+00	1.562752720243818203e+02
7.869442415013715618e+03	1.373119539004311607e+00	1.401334293785184002e+02
7.871685586456175770e+03	1.376250875483278735e+00	1.786482894482729762e+02
7.873928540309204436e+03	1.379391024307705216e+00	1.486770314440948368e+02
7.876171276572803436e+03	1.382539972909989423e+00	1.865633923208916087e+02
7.878413795246971858e+03	1.385697708734247691e+00	1.502369650118060918e+02
7.880656096331709705e+03	1.388864219236871422e+00	1.583501072921299624e+02
7.882898179827016975e+03	1.392039491887079095e+00	1.907658741171090355e+02
7.885140045732893668e+03	1.395223514167577950e+00	1.332349191330737881e+02
7.887381694049339785e+03	1.398416273575336044e+00	1.636981588051607162e+02
7.889623124776356235e+03	1.401617757621978377e+00	1.895178651023522036e+02
7.891864337913942109e+03	1.404827953834557608e+00	1.727799554885890529e+02
7.894105333462096496e+03	1.408046849756191543e+00	1.696990047932353889e+02
7.896346111420821217e+03	1.411274432946528323e+00	1.619795099082164143e+02
7.898586671790115361e+03	1.414510690982352381e+00	1.727735527991112008e+02
7.900827014569979838e+03	1.417755611458030085e+00	1.664599120194538955e+02
7.903067139760411919e+03	1.421009181986387038e+00	1.709912980414412971e+02
7.905307047361416153e+03	1.424271390198999843e+00	1.742154106745020101e+02
7.907546737372987991e+03	1.427542223746742778e+00	1.750750447996109074e+02
7.909786209795130162e+03	1.430821670300400639e+00	1.965275381126956233e+02
7.912025464627840847e+03	1.434109717551104612e+00	1.528092011875623939e+02
7.914264501871122775e+03	1.437406353211074572e+00	1.613711731770775657e+02
7.916503321524972307e+03	1.440711565013498285e+00	1.824870291176403896e+02
7.918741923589393082e+03	1.444025340713869454e+00	1.783326333400178783e+02
7.920980308064382371e+03	1.447347668089740136e+00	1.667649318111815262e+02
7.923218474949941992e+03	1.450678534941552522e+00	1.870011446329079092e+02
7.925456424246071037e+03	1.454017929093162964e+00	1.503218109336951045e+02
7.927694155952769506e+03	1.457365838391935897e+00	1.734514724415928129e+02
7.929931670070037399e+03	1.460722250709360015e+00	1.869776095102461397e+02
7.932168966597874714e+03	1.464087153941787234e+00	1.811840744533861312e+02
7.934406045536281454e+03	1.467460536010248839e+00	1.731965371532343738e+02
7.936642906885258526e+03	1.470842384861430485e+00	2.226560912276962938e+02
7.938879550644804112e+03	1.474232688467686181e+00	2.829543098989653345e+02
7.941115976814920032e+03	1.477631434827596291e+00	6.407334716042329319e+02
7.943352185395605375e+03	1.481038611966409402e+00	9.072621437193485008e+02
7.945588176386860141e+03	1.484454207936188430e+00	1.129962798417768909e+03
7.947823949788684331e+03	1.487878210816447222e+00	1.270351893214118718e+03
7.950059505601078854e+03	1.491310608714460972e+00	1.216434755473366749e+03
7.952294843824041891e+03	1.494751389765426985e+00	9.218747968649465747e+02
7.954529964457575261e+03	1.498200542132903212e+00	6.001934817616318014e+02
7.956764867501677145e+03	1.501658054009295640e+00	4.614345806664905467e+02
7.958999552956349362e+03	1.505123913615976639e+00	3.497446748076079075e+02
7.961234020821591002e+03	1.508598109203698190e+00	2.352242499842663506e+02
7.963468271097402067e+03	1.512080629052980241e+00	2.027402101091039981e+02
7.965702303783782554e+03	1.515571461474233717e+00	1.936121103228817049e+02
7.967936118880733375e+03	1.519070594808031638e+00	1.759024943295525532e+02
7.970169716388252709e+03	1.522578017425855634e+00	1.922031593131498255e+02
7.972403096306342377e+03	1.526093717729741117e+00	1.812650658983010032e+02
7.974636258635001468e+03	1.529617684152944301e+00	1.937755561970960230e+02
7.976869203374229983e+03	1.533149905160182014e+00	1.900565396599352823e+02
7.979101930524027921e+03	1.536690369247676990e+00	1.850422172997433279e+02
7.981334440084395283e+03	1.540239064943791591e+00	2.005539567165024550e+02
7.983566732055332068e+03	1.543795980808755797e+00	2.009903338057528970e+02
7.985798806436839186e+03	1.547361105435424378e+00	1.679412312456598215e+02
7.988030663228914818e+03	1.550934427449140118e+00	1.623434345467118476e+02
7.990262302431561693e+03	1.554515935508162805e+00	2.162021661145667792e+02
7.992493724044776172e+03	1.558105618303833539e+00	1.891834731934729916e+02
7.994724928068561894e+03	1.561703464560732391e+00	1.977723740364014304e+02
7.996955914502915221e+03	1.565309463036932636e+00	2.225929487159901328e+02
7.999186683347838880e+03	1.568923602524235461e+00	3.069344317371377429e+02
8.001417234603332872e+03	1.572545871848311849e+00	4.224638040694024426e+02
8.003647568269395379e+03	1.576176259868943053e+00	5.440323514559746627e+02
8.005877684346029127e+03	1.579814755480042132e+00	6.585840690169113714e+02
8.008107582833230481e+03	1.583461347610145120e+00	9.095293667164845601e+02
8.010337263731003077e+03	1.587116025222203186e+00	1.026392532066482545e+03
8.012566727039343277e+03	1.590778777313982095e+00	9.430141070138222403e+02
8.014795972758254720e+03	1.594449592918363301e+00	9.817049603595779672e+02
8.017025000887734677e+03	1.598128461103068387e+00	9.917548880992040949e+02
8.019253811427784967e+03	1.601815370971111596e+00	7.769051662463892853e+02
8.021482404378403771e+03	1.605510311661038525e+00	6.079210838257998830e+02
8.023710779739593818e+03	1.609213272346585510e+00	4.120871707092546785e+02
8.025938937511351469e+03	1.612924242237457673e+00	3.800169084574540079e+02
8.028166877693680362e+03	1.616643210578915912e+00	2.805592476292168271e+02
8.030394600286577770e+03	1.620370166652216559e+00	2.102423518282783164e+02
8.032622105290045511e+03	1.624105099774587613e+00	2.267780565929217573e+02
8.034849392704081765e+03	1.627847999299313120e+00	2.097775308615211998e+02
8.037076462528688353e+03	1.631598854616051142e+00	2.016032540220384419e+02
8.039303314763863455e+03	1.635357655150559752e+00	2.079417212378338888e+02
8.041529949409609799e+03	1.639124390365308104e+00	2.103506596860218849e+02
8.043756366465923747e+03	1.642899049759047436e+00	2.035012750602889184e+02
8.045982565932808939e+03	1.646681622867246286e+00	1.896012000980251173e+02
8.048208547810262644e+03	1.650472099261958370e+00	1.969527653478257321e+02
8.050434312098286682e+03	1.654270468552116125e+00	1.982430843718061624e+02
8.052659858796879234e+03	1.658076720383468761e+00	1.882394551430912770e+02
8.054885187906043029e+03	1.661890844438685733e+00	1.915256591456146111e+02
8.057110299425774429e+03	1.665712830437304559e+00	1.951045145390516211e+02
8.059335193356077070e+03	1.669542668136031471e+00	1.970468077855627484e+02
8.061559869696947317e+03	1.673380347328594642e+00	1.836617449307228185e+02
8.063784328448388806e+03	1.677225857845967782e+00	2.057355184504934300e+02
8.066008569610398808e+03	1.681079189556234477e+00	2.161592962491259868e+02
8.068232593182979144e+03	1.684940332364692761e+00	2.194031482401140352e+02
8.070456399166128904e+03	1.688809276214126021e+00	2.106919546242132526e+02
8.072679987559848087e+03	1.692686011084401754e+00	2.096649985850253870e+02
8.074903358364136693e+03	1.696570526992828842e+00	1.929849893102465330e+02
8.077126511578994723e+03	1.700462813994278122e+00	2.028584337271201719e+02
8.079349447204422177e+03	1.704362862180834659e+00	2.253917174410254063e+02
8.081572165240419963e+03	1.708270661682071756e+00	2.035624030727836100e+02
8.083794665686986264e+03	1.712186202665164636e+00	2.165669450346594829e+02
8.086016948544123807e+03	1.716109475334572698e+00	2.139843741614353121e+02
8.088239013811828954e+03	1.720040469932338834e+00	2.163460531464565122e+02
8.090460861490105344e+03	1.723979176738154928e+00	2.202914482304211958e+02
8.092682491578949339e+03	1.727925586068949748e+00	2.455398341459592757e+02
8.094903904078364576e+03	1.731879688279420071e+00	2.368888443096817582e+02
8.097125098988348327e+03	1.735841473761678966e+00	4.165856954733731072e+02
8.099346076308902411e+03	1.739810932945335509e+00	8.407675203936903472e+02
8.101566836040025919e+03	1.743788056297538747e+00	1.046357248574589903e+03
8.103787378181717941e+03	1.747772834323004343e+00	1.120379735263622024e+03
8.106007702733980295e+03	1.751765257563854483e+00	1.407592280161795770e+03
8.108227809696812074e+03	1.755765316599801951e+00	1.527334565006106914e+03
8.110447699070214185e+03	1.759773002047865464e+00	2.024951229063691471e+03
8.112667370854184810e+03	1.763788304562625919e+00	2.851103358597551960e+03
8.114886825048725768e+03	1.767811214836156442e+00	3.032337149450248944e+03
8.117106061653835241e+03	1.771841723597755935e+00	3.466506150938300834e+03
8.119325080669515046e+03	1.775879821614245069e+00	3.170753964574247220e+03
8.121543882095764275e+03	1.779925499689671620e+00	2.531276656223243663e+03
8.123762465932583837e+03	1.783978748665566716e+00	1.652568832204286309e+03
8.125980832179971003e+03	1.788039559420543601e+00	1.212885450161366180e+03
8.128198980837929412e+03	1.792107922870627812e+00	9.847080202019328681e+02
8.130416911906456335e+03	1.796183829968931889e+00	5.886342969870229354e+02
8.132634625385554500e+03	1.800267271705805028e+00	3.779143113397427669e+02
8.134852121275220270e+03	1.804358239108646789e+00	2.584316117868491460e+02
8.137069399575456373e+03	1.808456723242028552e+00	2.445061053387101992e+02
8.139286460286261899e+03	1.812562715207510333e+00	2.369966254998782631e+02
8.141503303407637759e+03	1.816676206143615024e+00	2.490874795709144678e+02
8.143719928939582132e+03	1.820797187225731140e+00	2.209562158817982436e+02
8.145936336882096839e+03	1.824925649666229610e+00	2.290595891380927753e+02
8.148152527235180060e+03	1.829061584714322786e+00	2.147266313813490228e+02
8.150368499998833613e+03	1.833204983655795539e+00	1.979806751060563101e+02
8.152584255173055681e+03	1.837355837813297477e+00	2.264942686381674832e+02
8.154799792757848991e+03	1.841514138546093804e+00	2.222762221444096440e+02
8.157015112753210815e+03	1.845679877250017142e+00	2.405585852753360712e+02
8.159230215159142972e+03	1.849853045357312098e+00	2.246516852085566143e+02
8.161445099975643643e+03	1.854033634336798020e+00	2.791420150416149681e+02
8.163659767202714647e+03	1.858221635693647622e+00	2.792316431412624524e+02
8.165874216840354165e+03	1.862417040969285731e+00	2.304507664565004461e+02
8.168088448888564017e+03	1.866619841741433028e+00	2.322013083047545194e+02
8.170302463347343291e+03	1.870830029623894886e+00	2.348382050138342265e+02
8.172516260216692899e+03	1.875047596266594674e+00	2.292443589743305097e+02
8.174729839496610111e+03	1.879272533355526686e+00	2.454521267895306664e+02
8.176943201187098566e+03	1.883504832612489244e+00	2.537328554521502610e+02
8.179156345288156444e+03	1.887744485795308513e+00	2.759313338780206095e+02
8.181369271799783746e+03	1.891991484697440162e+00	2.527109147259390909e+02
8.183581980721979562e+03	1.896245821148039301e+00	2.581543459806571832e+02
8.185794472054746620e+03	1.900507487011952268e+00	2.300383802745316757e+02
8.188006745798081283e+03	1.904776474189481927e+00	2.348568767779284201e+02
8.190218801951987189e+03	1.909052774616391002e+00	2.587472533176470506e+02
8.192430640516460699e+03	1.913336380263824132e+00	2.057416398372679964e+02
8.194642261491506360e+03	1.917627283138122030e+00	2.356119257987394349e+02
8.196853664877118717e+03	1.921925475280857887e+00	2.560042460228946766e+02
8.199064850673303226e+03	1.926230948768571150e+00	2.520897551285707152e+02
8.201275818880056249e+03	1.930543695712999330e+00	2.271637896398359260e+02
8.203486569497379605e+03	1.934863708260631476e+00	2.186197107302313896e+02
8.205697102525271475e+03	1.939190978592762793e+00	2.534556398541490694e+02
8.207907417963731859e+03	1.943525498925421369e+00	2.411074656952005171e+02
8.210117515812764395e+03	1.947867261509279802e+00	2.320388737814594720e+02
8.212327396072363626e+03	1.952216258629521972e+00	2.463621655239016945e+02
8.214537058742535010e+03	1.956572482605715813e+00	2.510407253369002660e+02
8.216746503823274907e+03	1.960935925791803536e+00	2.254248786464848706e+02
8.218955731314583318e+03	1.965306580575833628e+00	2.075686537568186338e+02
8.221164741216462062e+03	1.969684439380152474e+00	2.395924184512975046e+02
8.223373533528911139e+03	1.974069494660982693e+00	2.405663510880607987e+02
8.225582108251928730e+03	1.978461738908582568e+00	2.371622745222746858e+02
8.227790465385516654e+03	1.982861164646855689e+00	2.660405037648567941e+02
8.229998604929673093e+03	1.987267764433648498e+00	2.484209869733571736e+02
8.232206526884401683e+03	1.991681530860188731e+00	2.684180819583268658e+02
8.234414231249696968e+03	1.996102456551380300e+00	2.871728843061073349e+02
8.236621718025562586e+03	2.000530534165498420e+00	2.258423111902976075e+02
8.238828987211998538e+03	2.004965756393954024e+00	2.179993899666664845e+02
8.241036038809003003e+03	2.009408115961551555e+00	2.632861746580077806e+02
8.243242872816577801e+03	2.013857605626110825e+00	2.750200184167650832e+02
8.245449489234722932e+03	2.018314218178328456e+00	2.788910808914503718e+02
8.247655888063434759e+03	2.022777946441850716e+00	2.597183496302471895e+02
8.249862069302718737e+03	2.027248783273096322e+00	2.666419558367138052e+02
8.252068032952571230e+03	2.031726721561044169e+00	2.697918056540660814e+02
8.254273779012994055e+03	2.036211754227232884e+00	2.723866766526125502e+02
8.256479307483985394e+03	2.040703874225681336e+00	2.514690250287565050e+02
8.258684618365547067e+03	2.045203074542675914e+00	2.693109765756844922e+02
8.260889711657677253e+03	2.049709348196689707e+00	3.929022495160228345e+02
8.263094587360377773e+03	2.054222688238289685e+00	5.964633826760497186e+02
8.265299245473646806e+03	2.058743087750018130e+00	8.347496170545314271e+02
8.267503685997487992e+03	2.063270539846313145e+00	9.377511040259865922e+02
8.269707908931895872e+03	2.067805037673327462e+00	1.073961607211915180e+03
8.271911914276875905e+03	2.072346574408814757e+00	9.572962989289013649e+02
8.274115702032422632e+03	2.076895143262104337e+00	8.245718898798040755e+02
8.276319272198541512e+03	2.081450737473986123e+00	7.550347782133892451e+02
8.278522624775227087e+03	2.086013350316318515e+00	6.035514552800282218e+02
8.280725759762484813e+03	2.090582975092400542e+00	4.594615129433819902e+02
8.282928677160311054e+03	2.095159605136479364e+00	4.245886431740376565e+02
8.285131376968707627e+03	2.099743233813706755e+00	3.243712079611347008e+02
8.287333859187672715e+03	2.104333854520125779e+00	2.770659135729606533e+02
8.289536123817208136e+03	2.108931460682460735e+00	2.881342355863170610e+02
8.291738170857312070e+03	2.113536045758000803e+00	2.685084869850663267e+02
8.293940000307986338e+03	2.118147603234651566e+00	2.894373707965291942e+02
8.296141612169229120e+03	2.122766126630589500e+00	3.115294744520122663e+02
8.298343006441044054e+03	2.127391609494193148e+00	2.799476851306535536e+02
8.300544183123425682e+03	2.132024045404020018e+00	3.039879057327400460e+02
8.302745142216379463e+03	2.136663427968660933e+00	2.764167988125619786e+02
8.304945883719899939e+03	2.141309750826632552e+00	3.037218325061954260e+02
8.307146407633990748e+03	2.145963007646103815e+00	3.077821564925357620e+02
8.309346713958651890e+03	2.150623192125026062e+00	2.667669303743632554e+02
8.311546802693883365e+03	2.155290297990830162e+00	2.880309839252102506e+02
8.313746673839683353e+03	2.159964319000452271e+00	2.562256099442588493e+02
8.315946327396051856e+03	2.164645248940047839e+00	2.840788462591147550e+02
8.318145763362992511e+03	2.169333081625015147e+00	2.538770234830188031e+02
8.320344981740499861e+03	2.174027810899781699e+00	2.877908446166540557e+02
8.322543982528579363e+03	2.178729430637842412e+00	2.537854246789941328e+02
8.324742765727225560e+03	2.183437934741327968e+00	3.074594937164233670e+02
8.326941331336443909e+03	2.188153317141344090e+00	3.261745114149719029e+02
8.329139679356230772e+03	2.192875571797332057e+00	3.330650101664562612e+02
8.331337809786587968e+03	2.197604692697484374e+00	2.859442198072347878e+02
8.333535722627513678e+03	2.202340673858036446e+00	2.485679243178611273e+02
8.335733417879009721e+03	2.207083509323887416e+00	2.539274980442428955e+02
8.337930895541074278e+03	2.211833193167704437e+00	3.191155576929430708e+02
8.340128155613709168e+03	2.216589719490312138e+00	3.014000398131717589e+02
8.342325198096912573e+03	2.221353082420416403e+00	2.898569909035833234e+02
8.344522022990686310e+03	2.226123276114541305e+00	2.784852148051736549e+02
8.346718630295030380e+03	2.230900294756895441e+00	3.118504670371530665e+02
8.348915020009942964e+03	2.235684132559002002e+00	3.832379484676941388e+02
8.351111192135425881e+03	2.240474783760191713e+00	2.301114069826768969e+02
8.353307146671477312e+03	2.245272242626690673e+00	3.156003963808635717e+02
8.355502883618099077e+03	2.250076503452240306e+00	2.681559568408815721e+02
8.357698402975289355e+03	2.254887560557434778e+00	2.730319538432453328e+02
8.359893704743049966e+03	2.259705408290040296e+00	4.635547749428326370e+02
8.362088788921380910e+03	2.264530041024429785e+00	2.513969067343446682e+02
8.364283655510280369e+03	2.269361453161939934e+00	3.718735974867502136e+02
8.366478304509750160e+03	2.274199639130276118e+00	3.107241196660299920e+02
8.368672735919788465e+03	2.279044593383747763e+00	3.389838265449415644e+02
8.370866949740397104e+03	2.283896310403139562e+00	3.557911163815452369e+02
8.373060945971574256e+03	2.288754784695319344e+00	3.266087492741384608e+02
8.375254724613321741e+03	2.293620010793330888e+00	3.323497755729391088e+02
8.377448285665639560e+03	2.298491983256368165e+00	2.973598044549191854e+02
8.379641629128525892e+03	2.303370696669420514e+00	3.314818883746026472e+02
8.381834755001982558e+03	2.308256145643255319e+00	3.003717091413784033e+02
8.384027663286007737e+03	2.313148324814512158e+00	3.793938457605619874e+02
8.386220353980603250e+03	2.318047228845096619e+00	3.335242194046348914e+02
8.388412827085767276e+03	2.322952852422593750e+00	3.157847333344870435e+02
8.390605082601501636e+03	2.327865190259859052e+00	3.101604858251981796e+02
8.392797120527806328e+03	2.332784237095050894e+00	3.386662366102470969e+02
8.394988940864679535e+03	2.337709987691193980e+00	3.015512464975524267e+02
8.397180543612123074e+03	2.342642436836587905e+00	3.096356731646301910e+02
8.399371928770135128e+03	2.347581579344270697e+00	3.044503575224572387e+02
8.401563096338717514e+03	2.352527410052054790e+00	3.333013210549030987e+02
8.403754046317868415e+03	2.357479923822463075e+00	2.966965152777088974e+02
8.405944778707589649e+03	2.362439115542473100e+00	3.906861682402570182e+02
8.408135293507879396e+03	2.367404980123619218e+00	4.556278026355759607e+02
8.410325590718739477e+03	2.372377512501658181e+00	8.182629360864794990e+02
8.412515670340169891e+03	2.377356707636584687e+00	1.002099517881901079e+03
