# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.6986e+03	2.4e+00	3.78495e+05	2.9e+03
4.7022e+03	2.4e+00	3.80984e+05	5.6e+03
4.7058e+03	2.4e+00	3.76772e+05	3.2e+03
4.7094e+03	2.4e+00	3.76235e+05	3.0e+03
4.7130e+03	2.4e+00	3.76058e+05	4.0e+03
4.7166e+03	2.4e+00	3.72405e+05	2.2e+03
4.7202e+03	2.4e+00	3.70220e+05	3.3e+03
4.7238e+03	2.4e+00	3.69152e+05	2.8e+03
4.7274e+03	2.4e+00	3.64325e+05	2.8e+03
4.7309e+03	2.4e+00	3.60730e+05	3.5e+03
4.7345e+03	2.4e+00	3.58536e+05	3.2e+03
4.7381e+03	2.4e+00	3.56060e+05	3.3e+03
4.7417e+03	2.4e+00	3.57132e+05	5.0e+03
4.7453e+03	2.4e+00	3.51843e+05	2.6e+03
4.7489e+03	2.4e+00	3.50333e+05	3.7e+03
4.7525e+03	2.4e+00	3.45214e+05	2.8e+03
4.7560e+03	2.4e+00	3.47568e+05	3.7e+03
4.7596e+03	2.4e+00	3.43418e+05	2.4e+03
4.7632e+03	2.4e+00	3.41194e+05	3.0e+03
4.7668e+03	2.4e+00	3.34538e+05	1.9e+03
4.7704e+03	2.4e+00	3.34527e+05	2.3e+03
4.7740e+03	2.4e+00	3.30214e+05	2.7e+03
4.7775e+03	2.4e+00	3.29412e+05	3.7e+03
4.7811e+03	2.4e+00	3.27448e+05	2.6e+03
4.7847e+03	2.4e+00	3.26254e+05	2.8e+03
4.7883e+03	2.4e+00	3.24918e+05	2.7e+03
4.7919e+03	2.4e+00	3.22108e+05	2.8e+03
4.7954e+03	2.4e+00	3.20739e+05	3.2e+03
4.7990e+03	2.4e+00	3.17505e+05	3.8e+03
4.8026e+03	2.4e+00	3.16081e+05	2.6e+03
4.8062e+03	2.4e+00	3.15394e+05	2.5e+03
4.8098e+03	2.4e+00	3.10389e+05	2.5e+03
4.8133e+03	2.4e+00	3.08670e+05	2.7e+03
4.8169e+03	2.4e+00	3.01588e+05	2.4e+03
4.8205e+03	2.4e+00	3.00768e+05	3.1e+03
4.8241e+03	2.4e+00	2.94624e+05	2.9e+03
4.8276e+03	2.4e+00	2.92705e+05	2.5e+03
4.8312e+03	2.4e+00	2.88381e+05	3.1e+03
4.8348e+03	2.4e+00	2.81495e+05	2.4e+03
4.8384e+03	2.4e+00	2.73159e+05	2.1e+03
4.8419e+03	2.4e+00	2.61133e+05	2.0e+03
4.8455e+03	2.4e+00	2.45056e+05	2.7e+03
4.8491e+03	2.4e+00	2.21931e+05	2.0e+03
4.8527e+03	2.4e+00	1.97667e+05	1.7e+03
4.8562e+03	2.4e+00	1.66347e+05	1.5e+03
4.8598e+03	2.4e+00	1.39233e+05	1.6e+03
4.8634e+03	2.4e+00	1.33033e+05	1.0e+03
4.8669e+03	2.4e+00	1.52763e+05	8.8e+02
4.8705e+03	2.4e+00	1.83476e+05	1.2e+03
4.8741e+03	2.4e+00	2.10333e+05	1.6e+03
4.8777e+03	2.4e+00	2.27595e+05	1.7e+03
4.8812e+03	2.4e+00	2.42431e+05	1.3e+03
4.8848e+03	2.4e+00	2.51468e+05	1.7e+03
4.8884e+03	2.4e+00	2.58472e+05	2.0e+03
4.8919e+03	2.4e+00	2.62085e+05	2.3e+03
4.8955e+03	2.4e+00	2.65933e+05	1.8e+03
4.8991e+03	2.4e+00	2.69604e+05	2.1e+03
4.9026e+03	2.4e+00	2.68764e+05	1.6e+03
4.9062e+03	2.4e+00	2.67609e+05	2.2e+03
4.9098e+03	2.4e+00	2.69346e+05	1.4e+03
4.9133e+03	2.4e+00	2.68497e+05	2.2e+03
4.9169e+03	2.4e+00	2.67351e+05	1.5e+03
4.9205e+03	2.4e+00	2.66512e+05	1.6e+03
4.9240e+03	2.4e+00	2.65358e+05	1.6e+03
4.9276e+03	2.4e+00	2.62872e+05	1.5e+03
4.9312e+03	2.4e+00	2.65893e+05	1.9e+03
4.9347e+03	2.4e+00	2.65563e+05	2.2e+03
4.9383e+03	2.4e+00	2.67049e+05	1.8e+03
4.9418e+03	2.4e+00	2.66921e+05	1.4e+03
4.9454e+03	2.4e+00	2.65061e+05	1.9e+03
4.9490e+03	2.4e+00	2.61496e+05	1.5e+03
4.9525e+03	2.4e+00	2.60941e+05	1.4e+03
4.9561e+03	2.4e+00	2.60747e+05	8.4e+02
4.9596e+03	2.4e+00	2.60237e+05	1.6e+03
4.9632e+03	2.4e+00	2.57154e+05	1.2e+03
4.9668e+03	2.4e+00	2.56219e+05	1.6e+03
4.9703e+03	2.4e+00	2.54827e+05	1.7e+03
4.9739e+03	2.4e+00	2.55008e+05	2.1e+03
4.9774e+03	2.4e+00	2.52159e+05	1.8e+03
4.9810e+03	2.4e+00	2.51589e+05	1.5e+03
4.9845e+03	2.4e+00	2.48597e+05	1.5e+03
4.9881e+03	2.4e+00	2.50497e+05	1.3e+03
4.9917e+03	2.4e+00	2.48243e+05	1.7e+03
4.9952e+03	2.4e+00	2.46515e+05	1.9e+03
4.9988e+03	2.4e+00	2.44782e+05	1.8e+03
5.0023e+03	2.4e+00	2.44428e+05	1.3e+03
5.0059e+03	2.4e+00	2.43386e+05	1.6e+03
5.0094e+03	2.4e+00	2.39021e+05	1.4e+03
5.0130e+03	2.4e+00	2.38712e+05	2.0e+03
5.0165e+03	2.4e+00	2.33931e+05	1.8e+03
