# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.3134e+03	2.4e+00	3.79334e+01	1.5e+00
5.3169e+03	2.4e+00	4.20667e+01	1.3e+00
5.3204e+03	2.4e+00	4.19984e+01	1.2e+00
5.3240e+03	2.4e+00	4.16019e+01	1.2e+00
5.3275e+03	2.4e+00	4.25778e+01	1.4e+00
5.3310e+03	2.4e+00	4.78571e+01	1.5e+00
5.3345e+03	2.4e+00	4.89873e+01	1.4e+00
5.3380e+03	2.4e+00	4.83624e+01	1.3e+00
5.3415e+03	2.4e+00	5.15853e+01	1.1e+00
5.3450e+03	2.4e+00	4.63045e+01	1.3e+00
5.3485e+03	2.4e+00	4.45130e+01	1.1e+00
5.3521e+03	2.4e+00	4.26988e+01	1.4e+00
5.3556e+03	2.4e+00	3.88647e+01	1.4e+00
5.3591e+03	2.4e+00	4.05498e+01	1.2e+00
5.3626e+03	2.4e+00	3.59355e+01	1.0e+00
5.3661e+03	2.4e+00	3.55101e+01	1.2e+00
5.3696e+03	2.4e+00	3.63655e+01	1.2e+00
5.3731e+03	2.4e+00	3.59073e+01	1.3e+00
5.3766e+03	2.4e+00	3.46900e+01	1.1e+00
5.3801e+03	2.4e+00	3.38910e+01	1.1e+00
5.3836e+03	2.4e+00	3.33540e+01	1.2e+00
5.3871e+03	2.4e+00	3.29403e+01	1.3e+00
5.3907e+03	2.4e+00	3.17197e+01	9.3e-01
5.3942e+03	2.4e+00	3.57668e+01	1.1e+00
5.3977e+03	2.4e+00	4.36089e+01	1.2e+00
5.4012e+03	2.4e+00	5.43960e+01	1.1e+00
5.4047e+03	2.4e+00	5.50791e+01	1.3e+00
5.4082e+03	2.4e+00	4.80193e+01	1.2e+00
5.4117e+03	2.4e+00	3.63702e+01	1.1e+00
5.4152e+03	2.4e+00	3.20515e+01	1.1e+00
5.4187e+03	2.4e+00	3.34470e+01	1.3e+00
5.4222e+03	2.4e+00	3.42186e+01	9.9e-01
5.4257e+03	2.4e+00	3.17548e+01	1.3e+00
5.4292e+03	2.4e+00	3.01341e+01	8.6e-01
5.4327e+03	2.4e+00	3.03858e+01	9.7e-01
5.4362e+03	2.4e+00	2.88678e+01	1.3e+00
5.4397e+03	2.4e+00	3.07238e+01	9.9e-01
5.4432e+03	2.4e+00	3.34168e+01	1.0e+00
5.4467e+03	2.4e+00	3.57140e+01	1.2e+00
5.4502e+03	2.4e+00	3.43881e+01	1.1e+00
5.4537e+03	2.4e+00	3.56502e+01	9.5e-01
5.4572e+03	2.4e+00	3.65389e+01	1.0e+00
5.4607e+03	2.4e+00	3.36643e+01	9.3e-01
5.4642e+03	2.4e+00	3.12725e+01	8.9e-01
5.4677e+03	2.4e+00	3.00433e+01	8.3e-01
5.4712e+03	2.4e+00	3.01314e+01	8.5e-01
5.4747e+03	2.4e+00	2.98020e+01	8.0e-01
5.4782e+03	2.4e+00	2.73972e+01	9.9e-01
5.4817e+03	2.4e+00	2.48577e+01	1.0e+00
5.4852e+03	2.4e+00	2.68198e+01	1.0e+00
5.4887e+03	2.4e+00	2.60938e+01	9.6e-01
5.4922e+03	2.4e+00	3.07686e+01	9.9e-01
5.4956e+03	2.4e+00	4.51215e+01	1.2e+00
5.4991e+03	2.4e+00	4.75977e+01	1.2e+00
5.5026e+03	2.4e+00	4.31967e+01	1.4e+00
5.5061e+03	2.4e+00	3.50126e+01	1.2e+00
5.5096e+03	2.4e+00	2.96777e+01	1.3e+00
5.5131e+03	2.4e+00	2.87516e+01	8.5e-01
5.5166e+03	2.4e+00	2.57588e+01	1.1e+00
5.5201e+03	2.4e+00	2.57443e+01	1.0e+00
5.5236e+03	2.4e+00	2.88164e+01	1.1e+00
5.5271e+03	2.4e+00	2.88493e+01	8.9e-01
5.5306e+03	2.4e+00	3.07030e+01	1.1e+00
5.5340e+03	2.4e+00	2.99557e+01	7.8e-01
5.5375e+03	2.4e+00	3.10700e+01	1.2e+00
5.5410e+03	2.4e+00	2.99551e+01	1.1e+00
5.5445e+03	2.4e+00	3.03803e+01	1.0e+00
5.5480e+03	2.4e+00	3.09368e+01	1.4e+00
5.5515e+03	2.4e+00	3.47918e+01	1.2e+00
5.5550e+03	2.4e+00	3.87067e+01	1.1e+00
5.5585e+03	2.4e+00	5.35882e+01	1.2e+00
5.5619e+03	2.4e+00	5.95544e+01	1.3e+00
5.5654e+03	2.4e+00	5.36759e+01	1.1e+00
5.5689e+03	2.4e+00	4.37816e+01	8.7e-01
5.5724e+03	2.4e+00	4.61395e+01	1.2e+00
5.5759e+03	2.4e+00	4.83759e+01	1.1e+00
5.5794e+03	2.4e+00	5.09011e+01	1.1e+00
5.5828e+03	2.4e+00	4.57309e+01	1.1e+00
5.5863e+03	2.4e+00	4.78215e+01	1.2e+00
