# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.772401446625091012e+03	1.737331312542342188e+00	2.419729229333350702e+02	4.058303161911780421e+00
4.775976701389964546e+03	1.732497454744899912e+00	1.074129995683175167e+02	3.462343985945348201e+00
4.779551534444883146e+03	1.727695130624769648e+00	7.705670443413652038e+01	4.639400286137361107e+00
4.783125945789847719e+03	1.722924326205056866e+00	7.464789264710660177e+01	2.771646467560958449e+00
4.786699935424858268e+03	1.718185026398547866e+00	1.081308766387490010e+02	5.171423468794843714e+00
4.790273503349913881e+03	1.713477214994967079e+00	8.165596168941084443e+01	3.211581153368948893e+00
4.793846649565015468e+03	1.708800874648440882e+00	9.087032106187272973e+01	1.761083982640914813e+00
4.797419374070163030e+03	1.704155986864983818e+00	8.561341991852764011e+01	3.595666269893817990e+00
4.800991676865355657e+03	1.699542531990160033e+00	1.213051231439822573e+02	2.500434338334748041e+00
4.804563557950594259e+03	1.694960489196785103e+00	1.729227104808019249e+02	2.844795528760972303e+00
4.808135017325878835e+03	1.690409836472829719e+00	2.050430093488400587e+02	4.107740401811430964e+00
4.811706054991209385e+03	1.685890550609407734e+00	1.778881984367567952e+02	3.965759381485915558e+00
4.815276670946585000e+03	1.681402607188896781e+00	1.888684462342764050e+02	2.337218121001450211e+00
4.818846865192006589e+03	1.676945980573244510e+00	1.912270326350788991e+02	3.242863197249447715e+00
4.822416637727474154e+03	1.672520643892377201e+00	2.294190220911656866e+02	3.393383380302328778e+00
4.825985988552986782e+03	1.668126569032772677e+00	2.971234167977543734e+02	3.108044924456173419e+00
4.829554917668545386e+03	1.663763726626245942e+00	2.980548365416647130e+02	4.745328616272349365e+00
4.833123425074149964e+03	1.659432086038837184e+00	3.312339351591072614e+02	3.675918860926342902e+00
4.836691510769800516e+03	1.655131615359917152e+00	2.428338585325372492e+02	2.353220549337498912e+00
4.840259174755496133e+03	1.650862281391442643e+00	1.879531334263602389e+02	4.887835529174552107e+00
4.843826417031237725e+03	1.646624049637487763e+00	1.415374307685054305e+02	3.670577418248006207e+00
4.847393237597024381e+03	1.642416884293831814e+00	1.283126459495919391e+02	2.500532913238382449e+00
4.850959636452857012e+03	1.638240748237900446e+00	1.284158339957347152e+02	3.472720522883678385e+00
4.854525613598736527e+03	1.634095603018791421e+00	1.056525889385654722e+02	2.698988394633173193e+00
4.858091169034660197e+03	1.629981408847620772e+00	1.213689697578871005e+02	3.786263458088743317e+00
4.861656302760630751e+03	1.625898124587992655e+00	2.442059240587436761e+02	2.504875586818363420e+00
4.865221014776646371e+03	1.621845707746805809e+00	2.460658439836573450e+02	3.869413102491208178e+00
4.868785305082707964e+03	1.617824114465219010e+00	2.260522493941612652e+02	2.807467539375790189e+00
4.872349173678814623e+03	1.613833299509878083e+00	1.069027648129628432e+02	3.943872512783519912e+00
4.875912620564968165e+03	1.609873216264440465e+00	1.198348109947638562e+02	3.662130646761712516e+00
4.879475645741166772e+03	1.605943816721253414e+00	1.862776974268159051e+02	2.579945934609249036e+00
4.883038249207411354e+03	1.602045051473436565e+00	2.233570641287238061e+02	3.005069265623427466e+00
4.886600430963701001e+03	1.598176869707099268e+00	2.424256522509139984e+02	4.073600892851207966e+00
4.890162191010036622e+03	1.594339219193918744e+00	1.582504162167808488e+02	3.619498512463569906e+00
4.893723529346418218e+03	1.590532046283961165e+00	1.427623919904748959e+02	1.591176651920621632e+00
4.897284445972844878e+03	1.586755295898826912e+00	1.165919634519600265e+02	3.561592542445994436e+00
4.900844940889317513e+03	1.583008911525039863e+00	1.091810548717251379e+02	2.680121149714297601e+00
4.904405014095837032e+03	1.579292835207791512e+00	9.392085087870324855e+01	3.082974983561520776e+00
4.907964665592400706e+03	1.575607007544941318e+00	1.178938292969423003e+02	3.236656793764880913e+00
4.911523895379010355e+03	1.571951367681355238e+00	7.523187841670410592e+01	2.182837652610886359e+00
4.915082703455665978e+03	1.568325853303556894e+00	8.321591627987312734e+01	4.928851660626266451e+00
4.918641089822367576e+03	1.564730400634729124e+00	8.780031622912892431e+01	4.569823270451990993e+00
4.922199054479115148e+03	1.561164944429956236e+00	1.198707793301810369e+02	3.952249541605255434e+00
4.925756597425906875e+03	1.557629417971926333e+00	1.060791085866445229e+02	2.653521866640666360e+00
4.929313718662746396e+03	1.554123753066859237e+00	1.127279253767635367e+02	4.178535952754113048e+00
4.932870418189630072e+03	1.550647880040830318e+00	9.544484808006041021e+01	3.849784320467728005e+00
4.936426696006560633e+03	1.547201727736432497e+00	9.883090113588167469e+01	2.905068191175562919e+00
4.939982552113535348e+03	1.543785223509810400e+00	8.841404466548947028e+01	3.932505909193105165e+00
4.943537986510556948e+03	1.540398293228012694e+00	9.550631404329918439e+01	2.688973465485833270e+00
4.947092999197624522e+03	1.537040861266719016e+00	6.810647854556570735e+01	3.657812909156356707e+00
4.950647590174738070e+03	1.533712850508345715e+00	6.135558040530952439e+01	3.159593607424186157e+00
4.954201759441895774e+03	1.530414182340519735e+00	8.158990295367175349e+01	3.805440935917098422e+00
4.957755506999099453e+03	1.527144776654892233e+00	7.856718055896318731e+01	2.927114545252168298e+00
4.961308832846349105e+03	1.523904551846383404e+00	8.984951752897255517e+01	2.045464509331700764e+00
4.964861736983644732e+03	1.520693424812732175e+00	1.256902568757714249e+02	3.503690501836615567e+00
4.968414219410986334e+03	1.517511310954510861e+00	1.122720988384837000e+02	1.869747954663624423e+00
4.971966280128373910e+03	1.514358124175441356e+00	1.108483184075026315e+02	2.245942853471324607e+00
4.975517919135806551e+03	1.511233776883191160e+00	6.702885682644388510e+01	1.296234624317805340e+00
4.979069136433285166e+03	1.508138179990443417e+00	8.865059701463491137e+01	3.765069019162627040e+00
4.982619932020808847e+03	1.505071242916498520e+00	7.546611827771833703e+01	3.209421609624723004e+00
4.986170305898378501e+03	1.502032873589129514e+00	8.354369461175562606e+01	2.115035234868582581e+00
4.989720258065994130e+03	1.499022978446946874e+00	8.207451675534227320e+01	2.266722689094622378e+00
4.993269788523655734e+03	1.496041462442073033e+00	7.196748882877066933e+01	1.518290594090557999e+00
4.996818897271362403e+03	1.493088229043290083e+00	7.472167220904731266e+01	3.124993923708811572e+00
5.000367584309115045e+03	1.490163180239518326e+00	7.976903618324745082e+01	2.151915745280597481e+00
5.003915849636913663e+03	1.487266216543771780e+00	7.706806242424947584e+01	3.839463115159344131e+00
5.007463693254758255e+03	1.484397236997429870e+00	8.259447187660676093e+01	3.344287997682329205e+00
5.011011115162647911e+03	1.481556139174976972e+00	9.424782181145481275e+01	2.608565915679863068e+00
5.014558115360582633e+03	1.478742819189105218e+00	8.050935047454215976e+01	1.950722103567318344e+00
5.018104693848563329e+03	1.475957171696261838e+00	1.224892497201608990e+02	4.815466941548333324e+00
5.021650850626590909e+03	1.473199089902536674e+00	1.080131835772825895e+02	3.904395226869660895e+00
5.025196585694663554e+03	1.470468465569985117e+00	1.011697822700694189e+02	3.207414752137140557e+00
5.028741899052782173e+03	1.467765189023384265e+00	6.890455341008757273e+01	8.967034799178904558e-01
5.032286790700945858e+03	1.465089149157301707e+00	6.901871962345114753e+01	5.245401052141010823e+00
5.035831260639155516e+03	1.462440233443646376e+00	6.046820256000842875e+01	3.592002456786127507e+00
5.039375308867411150e+03	1.459818327939559346e+00	9.635664332742888405e+01	1.149922425372376544e+00
5.042918935385712757e+03	1.457223317295753606e+00	7.716570022987590960e+01	3.992768497756050916e+00
5.046462140194059430e+03	1.454655084765142936e+00	8.749558001538593999e+01	2.671663960552027373e+00
5.050004923292452077e+03	1.452113512212025226e+00	5.507534335190928232e+01	3.890775934723350815e+00
5.053547284680889788e+03	1.449598480121447430e+00	7.175858115918636315e+01	2.086175965057564419e+00
5.057089224359373475e+03	1.447109867609151168e+00	9.303730570187859428e+01	2.228219558571280068e+00
5.060630742327903135e+03	1.444647552431775450e+00	1.073551276949323636e+02	2.113612226767630276e+00
5.064171838586478771e+03	1.442211410997418009e+00	8.960102412748615563e+01	1.981386265237073729e+00
5.067712513135100380e+03	1.439801318376756845e+00	9.726374024380176309e+01	2.736475400365067756e+00
5.071252765973767055e+03	1.437417148314267035e+00	6.828279083156328966e+01	3.030272391893441331e+00
5.074792597102479704e+03	1.435058773240049934e+00	6.705748955309738335e+01	3.149001820670715102e+00
5.078332006521237417e+03	1.432726064281856448e+00	8.583641314589419835e+01	3.623774849874884740e+00
5.081870994230041106e+03	1.430418891277557281e+00	1.031209963523811410e+02	4.817522384921422152e+00
5.085409560228890768e+03	1.428137122787964897e+00	5.059620970915192117e+01	3.129179594813982668e+00
5.088947704517786406e+03	1.425880626109921279e+00	7.973540053849447418e+01	8.436033842791644810e-01
5.092485427096728017e+03	1.423649267289840870e+00	7.975274727755463289e+01	2.278315201369086829e+00
5.096022727965714694e+03	1.421442911137517751e+00	6.606233477190494341e+01	1.983579450647632303e+00
5.099559607124747345e+03	1.419261421240263443e+00	8.133509574289250565e+01	2.319895954410813310e+00
5.103096064573825061e+03	1.417104659977423742e+00	5.189877743072400307e+01	3.917137772500488335e+00
5.106632100312948751e+03	1.414972488535182427e+00	4.312076543993185140e+01	3.908256369631762261e+00
5.110167714342118416e+03	1.412864766921673176e+00	5.046211491561479789e+01	3.263706769762911630e+00
5.113702906661334055e+03	1.410781353982361264e+00	4.954104530495514780e+01	1.971267796451951160e+00
5.117237677270594759e+03	1.408722107415885105e+00	6.123695446187475966e+01	2.371853975020243865e+00
5.120772026169901437e+03	1.406686883789964648e+00	6.228616878743794416e+01	2.725052970312856537e+00
5.124305953359255000e+03	1.404675538557806247e+00	5.411587194560925695e+01	2.462201885054117856e+00
5.127839458838652718e+03	1.402687926074601021e+00	6.385876228311466463e+01	2.783591568954260076e+00
5.131372542608096410e+03	1.400723899614495505e+00	7.044866523164405692e+01	2.798808004831082386e+00
5.134905204667586077e+03	1.398783311387671535e+00	8.007693227735107655e+01	2.603756318775583889e+00
5.138437445017120808e+03	1.396866012557727021e+00	5.673216554261988165e+01	2.319255412716105358e+00
5.141969263656701514e+03	1.394971853259374894e+00	8.755931408449031039e+01	2.712320611822831573e+00
5.145500660586329104e+03	1.393100682616309705e+00	9.350730016762298646e+01	2.186391514808140535e+00
5.149031635806000850e+03	1.391252348759311586e+00	7.775503691928754790e+01	3.182184867579668452e+00
5.152562189315718570e+03	1.389426698844671071e+00	1.040752063728417198e+02	3.608400387536101483e+00
5.156092321115482264e+03	1.387623579072670532e+00	6.534155418932070347e+01	1.831039476125296162e+00
5.159622031205291933e+03	1.385842834706473514e+00	8.884014838928557367e+01	2.368243923660558803e+00
5.163151319585147576e+03	1.384084310091064918e+00	9.672666053743718351e+01	2.623595055985525892e+00
5.166680186255049193e+03	1.382347848672480284e+00	1.164190415963476255e+02	4.200879553541923883e+00
5.170208631214994966e+03	1.380633293017099250e+00	9.049527445171111140e+01	3.317528474691955331e+00
5.173736654464987623e+03	1.378940484831366442e+00	9.315507691918998034e+01	2.225363045232857218e+00
5.177264256005026255e+03	1.377269264981348273e+00	1.129678355835615378e+02	6.784389841584306247e-01
5.180791435835109951e+03	1.375619473512772251e+00	1.484683448070886698e+02	1.948157375590358287e+00
5.184318193955238712e+03	1.373990949670952810e+00	1.614276105215400321e+02	4.101075296152677296e+00
5.187844530365413448e+03	1.372383531921104627e+00	1.683749816659329781e+02	3.174492249581166714e+00
5.191370445065635067e+03	1.370797057968597299e+00	2.036423295365356125e+02	3.375608483954163574e+00
5.194895938055901752e+03	1.369231364779410764e+00	2.203514350458582669e+02	2.462942016713284943e+00
5.198421009336214411e+03	1.367686288600771682e+00	2.142377771814877860e+02	2.862162374364751738e+00
5.201945658906572135e+03	1.366161664981787593e+00	1.614926505943305131e+02	2.202901409445451097e+00
5.205469886766975833e+03	1.364657328794288471e+00	1.110237364553016448e+02	2.258751418418232682e+00
5.208993692917425506e+03	1.363173114253685814e+00	6.795684471043657027e+01	3.279640308940459104e+00
